y1,y0,d,outcome
2.9762275,-1.1615901,1,2.9762275
2.3561244,.35051125,0,.35051125
.25737384,.18187064,0,.18187064
2.1361141,-.93220013,1,2.1361141
.68207914,.20184352,0,.20184352
2.6638391,-1.0693815,1,2.6638391
2.3490746,-.44194078,1,2.3490746
3.1413195,.50180233,1,3.1413195
1.9825934,.2591044,0,.2591044
2.2536049,-1.6774697,1,2.2536049
3.4705935,-.97943282,1,3.4705935
1.2019875,-.062151525,0,-.062151525
1.3940562,1.2551472,0,1.2551472
-.2575936,.45721057,0,.45721057
.92979574,-.19673041,0,-.19673041
.55272233,-.51740086,1,.55272233
2.8320365,-.044587452,1,2.8320365
1.5691404,-.1517285,0,-.1517285
1.4086577,.075048424,1,1.4086577
1.9755244,1.1261724,0,1.1261724
1.0444239,-1.2227774,1,1.0444239
1.8841207,.57378721,0,.57378721
1.3771343,.53597629,0,.53597629
1.4790145,.28351578,0,.28351578
.23879594,-1.4654676,1,.23879594
-.31995669,-.21980798,0,-.21980798
1.1058971,.011046052,0,.011046052
2.4169824,.041732613,1,2.4169824
2.3471968,-.29603863,1,2.3471968
2.1813443,-.38035733,1,2.1813443
-1.2484493,-.27324063,0,-.27324063
2.8545103,-.83349621,1,2.8545103
3.9600265,1.3018696,0,1.3018696
.97301704,-.023801858,0,-.023801858
.82585752,-.76210594,1,.82585752
-.13034222,-.40861717,0,-.40861717
2.3080566,2.3700442,0,2.3700442
1.3191367,1.4862227,0,1.4862227
1.6173162,.74050659,0,.74050659
1.8813034,-1.6170434,1,1.8813034
.6604284,-.76963651,0,-.76963651
1.5389177,-.059973303,1,1.5389177
-.082862288,-1.5251905,1,-.082862288
3.4237645,2.3085785,0,2.3085785
3.9735453,.78987759,0,.78987759
2.2442553,-1.8195961,1,2.2442553
.98694271,1.9439532,0,1.9439532
1.945528,-2.3903162,1,1.945528
3.3508813,1.5035897,0,1.5035897
-.81584984,.69625735,0,.69625735
1.2008525,-3.0084147,1,1.2008525
2.0613406,-.46112794,1,2.0613406
2.1783609,1.2980591,0,1.2980591
3.2564759,.77666187,0,.77666187
3.1944067,1.0999459,0,1.0999459
1.1264155,-1.119489,1,1.1264155
2.4827054,-.08639349,1,2.4827054
1.4733291,-1.4904473,1,1.4733291
1.6070826,1.1340564,0,1.1340564
1.591568,-.87919861,1,1.591568
1.2553957,.78327644,0,.78327644
1.332,1.9418806,0,1.9418806
2.9098115,.33982331,0,.33982331
1.596204,.1364264,0,.1364264
1.5781147,-2.0897899,1,1.5781147
.31621033,.085673802,0,.085673802
.63858289,-.20084244,0,-.20084244
2.0793524,1.5746194,0,1.5746194
.30922833,-.26946104,0,-.26946104
1.7814114,-.87395275,1,1.7814114
2.0358384,-.92285091,1,2.0358384
1.5230519,.30564785,1,1.5230519
-.1558052,-.0055973078,0,-.0055973078
.76483804,1.0364165,0,1.0364165
3.140027,1.4961847,0,1.4961847
3.0695503,-.50239664,1,3.0695503
2.5370061,.40948504,0,.40948504
-.026912449,.21153556,0,.21153556
1.0362943,-1.1223637,1,1.0362943
1.3565429,.47927189,0,.47927189
1.6704803,2.3193953,0,2.3193953
2.7333431,.12473474,0,.12473474
1.9584181,.14204025,0,.14204025
1.0332217,.28256169,0,.28256169
.69432414,-.15598778,1,.69432414
.3262918,1.7627718,0,1.7627718
1.1879876,-.89259523,1,1.1879876
.10603715,-.74191296,0,-.74191296
2.6266463,.80701292,0,.80701292
.52607554,-1.2487009,1,.52607554
.54534572,.60204095,0,.60204095
2.8692946,.078238338,1,2.8692946
2.0083034,.23950985,1,2.0083034
1.3370798,-.14105956,0,-.14105956
2.3375332,-2.2248344,1,2.3375332
.98532736,.64045453,0,.64045453
.62550622,-1.2719625,1,.62550622
.82367611,1.0830644,0,1.0830644
2.0073225,.87493247,0,.87493247
1.9970579,-.54683179,1,1.9970579
1.1666926,1.2593141,0,1.2593141
3.2953458,1.2208796,0,1.2208796
1.2816169,-1.05635,1,1.2816169
1.8176839,.33960959,0,.33960959
1.9823947,.038958885,1,1.9823947
1.953645,.17686448,0,.17686448
1.3799546,-.41207492,1,1.3799546
1.3481873,.52435374,0,.52435374
-.076513693,-.32240254,0,-.32240254
.97428495,.11668368,0,.11668368
.71461213,-1.3127906,1,.71461213
1.8927444,1.0750772,0,1.0750772
1.3236036,.31276727,0,.31276727
.14162995,.2835595,0,.2835595
1.7250837,-.036999904,1,1.7250837
-.81357062,-.54404742,0,-.54404742
1.0433689,.071891569,0,.071891569
4.1183982,.71616811,0,.71616811
1.4767208,-.78610474,1,1.4767208
2.4642129,.64383012,0,.64383012
2.2629085,.085374512,0,.085374512
4.8782897,-.54877084,1,4.8782897
2.2248728,.36643219,0,.36643219
1.3750681,-.20653741,1,1.3750681
1.9362388,.41013354,1,1.9362388
2.6938522,1.1736963,1,2.6938522
.56470913,.18921076,0,.18921076
1.0882908,-3.3030074,1,1.0882908
.46040943,-.69193441,1,.46040943
1.9794744,.024356391,1,1.9794744
1.5813426,.30484238,0,.30484238
1.0461687,.12106064,0,.12106064
2.8876538,-1.8520732,1,2.8876538
1.8182209,.46069834,0,.46069834
1.0955086,-1.1077555,1,1.0955086
2.6650937,-.27736649,1,2.6650937
.72466975,-.82751781,1,.72466975
1.4545804,1.3132241,0,1.3132241
.80721116,1.7285213,0,1.7285213
2.4034889,-1.5761158,1,2.4034889
2.336715,-.42919821,1,2.336715
-.28991628,-.32907763,0,-.32907763
.83629715,.9502576,0,.9502576
1.281135,1.355584,0,1.355584
1.6260417,-.39450303,0,-.39450303
2.1106808,.54277676,0,.54277676
1.6707718,-.25980115,1,1.6707718
1.4633819,.48634306,0,.48634306
1.2717745,.7767095,0,.7767095
.12481998,.50235486,0,.50235486
1.6650121,.27173749,0,.27173749
3.5898201,-.077995829,1,3.5898201
1.3545753,-.36600223,0,-.36600223
.25823364,1.0338154,0,1.0338154
1.2893161,-1.1588007,1,1.2893161
1.1749101,-.40857449,1,1.1749101
.86545241,.10316747,0,.10316747
2.1926289,-.16413642,1,2.1926289
1.2659862,.5006147,0,.5006147
.17369708,-.39238569,1,.17369708
2.2492621,1.5270478,0,1.5270478
1.7943884,.39836362,0,.39836362
2.2425416,.30984083,0,.30984083
1.5012343,1.4419026,0,1.4419026
1.5754974,.64854628,0,.64854628
.46416107,-.77922404,0,-.77922404
1.4586009,1.4128433,0,1.4128433
1.3793968,.65386093,0,.65386093
2.0312934,-.10223246,1,2.0312934
2.3381057,-1.2355734,1,2.3381057
.430942,.93656188,0,.93656188
3.0006475,.49409121,0,.49409121
2.1405091,.44909897,0,.44909897
2.1421027,.4836106,0,.4836106
2.0389614,.56949204,0,.56949204
1.1088883,1.0826162,0,1.0826162
2.596874,1.8349657,0,1.8349657
1.5693599,-.86932772,1,1.5693599
1.0041434,.21251738,0,.21251738
.8015219,-.40047246,0,-.40047246
1.0806437,-.038708445,0,-.038708445
.076750323,.62356889,0,.62356889
1.5451151,.43949494,0,.43949494
2.2436831,-1.0158896,1,2.2436831
1.8114074,-1.3759532,1,1.8114074
1.707764,.40484148,0,.40484148
1.391205,-.66587359,1,1.391205
1.704195,-.94894439,1,1.704195
.60899943,-1.1559631,1,.60899943
.55339253,.97076833,0,.97076833
1.0503895,.091553599,0,.091553599
1.7423929,-.96195751,1,1.7423929
2.0610738,1.1201763,0,1.1201763
1.4136209,-.5566836,1,1.4136209
1.7461457,.99125522,0,.99125522
1.2459438,-.87962198,1,1.2459438
1.8288989,.75575984,0,.75575984
.46646121,-.46075615,1,.46646121
.035499927,.95398557,0,.95398557
.58316046,.040198695,0,.040198695
.60882956,-.17147344,0,-.17147344
1.8458569,1.0798638,0,1.0798638
.038765963,-.070479289,0,-.070479289
2.1275973,-.090954117,1,2.1275973
.21115611,-1.7370743,1,.21115611
2.6408963,-.75091821,1,2.6408963
.13534091,-1.0769492,0,-1.0769492
1.3619568,.38150081,0,.38150081
1.8271184,.020301223,1,1.8271184
1.3260448,-.16823459,1,1.3260448
2.4387329,.2678324,1,2.4387329
1.9381269,.41124305,0,.41124305
1.422528,-.56318671,1,1.422528
1.5942557,-.025526593,1,1.5942557
1.0929723,-.026657535,0,-.026657535
1.6309042,.88567698,0,.88567698
-.1738313,-1.3495189,1,-.1738313
2.8254218,-.37945035,1,2.8254218
1.18208,1.1105219,0,1.1105219
2.4242764,.87290221,0,.87290221
1.4276453,-.81209928,1,1.4276453
.81751198,-.48642564,1,.81751198
3.1135285,-.87078661,1,3.1135285
3.7346385,-1.4007186,1,3.7346385
1.8190539,1.4770957,0,1.4770957
2.1545465,-.37287205,1,2.1545465
-.18865332,-.6703791,1,-.18865332
-.23731114,.25014842,0,.25014842
1.4258839,.038336668,0,.038336668
.9750399,1.0512234,0,1.0512234
.43857524,.2365329,0,.2365329
1.1979647,-1.3033898,1,1.1979647
.75076079,1.0770392,0,1.0770392
1.6168743,.98600334,0,.98600334
.90212381,1.1259739,0,1.1259739
2.3539517,-.96006787,1,2.3539517
1.4867644,1.5412136,0,1.5412136
-.051637162,-1.1702724,1,-.051637162
-.17333716,-1.3969271,1,-.17333716
.66103798,-.67007369,1,.66103798
2.362884,1.1028299,0,1.1028299
1.2004399,-1.383602,1,1.2004399
1.1645731,.35356262,0,.35356262
1.1505494,1.8807184,0,1.8807184
2.0093465,-.54829466,1,2.0093465
1.9507704,-2.5606639,1,1.9507704
2.1046519,.81984311,0,.81984311
.085453965,.72864079,0,.72864079
1.2567979,.15773864,0,.15773864
1.6491736,.19648641,0,.19648641
3.063396,-1.2548412,1,3.063396
2.9966171,.68304336,0,.68304336
2.0108724,1.0367484,0,1.0367484
.23401308,1.122341,0,1.122341
1.7383338,-.90249842,1,1.7383338
3.1901441,1.9658843,0,1.9658843
2.2098441,-.25674337,1,2.2098441
1.0993235,.55430448,0,.55430448
.080625929,-1.2079253,1,.080625929
.96107864,.22582604,0,.22582604
1.9544595,-.32453981,1,1.9544595
.17018117,.081892714,0,.081892714
1.0935166,.63784462,0,.63784462
.11022256,.42101988,0,.42101988
1.0625843,.047254883,0,.047254883
2.2031565,1.4620221,0,1.4620221
.15919028,-.18763039,0,-.18763039
1.9323589,.20966195,0,.20966195
1.7438768,-.66205341,1,1.7438768
-.062471405,-1.0037202,1,-.062471405
2.9990892,1.3928456,0,1.3928456
.31056008,-1.046266,1,.31056008
.24776846,-.87003505,1,.24776846
.45450234,-.9763763,1,.45450234
2.3803816,-.86823809,1,2.3803816
2.2617171,-.69245654,1,2.2617171
1.0740967,.030145073,0,.030145073
2.8942921,1.3534147,0,1.3534147
1.1417142,-.39648849,1,1.1417142
1.3214271,.93133438,0,.93133438
.48037633,-.099233933,0,-.099233933
.060149491,1.140391,0,1.140391
1.8154286,-2.1296463,1,1.8154286
2.5887239,-1.4825032,1,2.5887239
1.278523,.18577904,0,.18577904
1.1358179,.8048088,0,.8048088
.25487342,.030824978,0,.030824978
1.4773176,-1.7510394,1,1.4773176
2.8663619,-.41720942,1,2.8663619
.67688227,.24285145,0,.24285145
2.6191175,-.10918218,1,2.6191175
2.9052811,-.54696745,1,2.9052811
2.974426,-.34995276,1,2.974426
2.882349,-1.0048941,1,2.882349
.60065895,.81806296,0,.81806296
1.9973983,.24184643,0,.24184643
.31079841,.94569331,0,.94569331
2.0592186,.63910741,0,.63910741
-.020784033,-1.3548174,1,-.020784033
1.681264,.080922194,1,1.681264
.91204053,-.44909373,0,-.44909373
1.776034,-1.7524445,1,1.776034
2.646358,.49996483,0,.49996483
1.4880601,.2829107,0,.2829107
1.5336894,1.299728,0,1.299728
1.0902783,1.3698148,0,1.3698148
2.3985054,-.10621912,0,-.10621912
1.6383764,2.1276538,0,2.1276538
1.2466803,.80367881,0,.80367881
1.3599999,.5902307,0,.5902307
2.7266293,-.39344767,1,2.7266293
1.9409833,-1.4793512,1,1.9409833
1.044467,.029479148,0,.029479148
1.0803888,-1.4890399,1,1.0803888
3.3461268,-1.2243185,1,3.3461268
1.2839125,-.82488042,1,1.2839125
1.6558158,.38840872,0,.38840872
1.7296849,-.32524163,1,1.7296849
.47214526,-.52830088,0,-.52830088
2.8181648,-.079032235,1,2.8181648
.76153076,.046617318,0,.046617318
2.9197681,.48054114,0,.48054114
2.1568458,-.75353378,1,2.1568458
.49223423,-.43756327,0,-.43756327
1.4454879,-1.1742399,1,1.4454879
.62492847,.2477667,0,.2477667
1.8936945,1.9218594,0,1.9218594
-.4835929,.63989109,0,.63989109
2.534714,.60470146,0,.60470146
-.58647925,.63501477,0,.63501477
1.7284123,.5304119,0,.5304119
3.2703025,.52536607,0,.52536607
.34297821,-2.520211,1,.34297821
2.1492465,.77282095,0,.77282095
1.9507666,-.78624254,1,1.9507666
1.6422282,-.11792477,1,1.6422282
.25423473,1.1408501,0,1.1408501
1.6844207,-.12611699,0,-.12611699
1.8391536,.10936539,0,.10936539
.71707219,-.40586358,0,-.40586358
1.4848255,-.34691817,1,1.4848255
1.4094743,.080555841,0,.080555841
1.3521382,-.36631915,1,1.3521382
2.9317298,-.16645674,1,2.9317298
-.023797834,.8292709,0,.8292709
.63072777,1.1164013,0,1.1164013
-.73880517,.59859288,0,.59859288
.508214,2.1649508,0,2.1649508
2.251965,1.1158214,0,1.1158214
.4888165,-.4665499,1,.4888165
.15018234,-.048603382,0,-.048603382
1.6871188,-1.2483437,1,1.6871188
1.470162,.28912961,0,.28912961
1.5709634,.49008355,0,.49008355
.70079064,1.6024832,0,1.6024832
1.4241687,-3.3236432,1,1.4241687
2.4801593,-.54190505,1,2.4801593
.065960743,.57339615,0,.57339615
1.6089622,-.34091881,1,1.6089622
1.6370382,-.083080493,1,1.6370382
1.2951566,-.11604566,1,1.2951566
1.8346083,-1.1875379,1,1.8346083
1.066112,-1.3600872,1,1.066112
1.0263826,.20878144,0,.20878144
-.20022197,1.7313631,0,1.7313631
1.2695191,.56058943,0,.56058943
.75069112,-.15166962,0,-.15166962
2.0182893,-2.0091507,1,2.0182893
1.6806636,.38821766,0,.38821766
-.24539015,1.0726883,0,1.0726883
1.1065511,.023984054,0,.023984054
1.544452,-.83687264,1,1.544452
.80244011,-.6702587,1,.80244011
.67672008,1.2576014,0,1.2576014
2.0452483,-.69835156,1,2.0452483
2.5956795,.9824397,0,.9824397
.36034572,.41707784,0,.41707784
1.1049665,-.95868975,1,1.1049665
1.2475514,-1.9471084,1,1.2475514
.87719142,.95406789,0,.95406789
1.4152596,-.9511916,1,1.4152596
.77962273,-.33041844,1,.77962273
3.9390221,-.60275239,1,3.9390221
1.4774799,-.21502976,0,-.21502976
.9675619,-.7541486,1,.9675619
1.7287449,-1.7800612,1,1.7287449
.09601745,-.99359542,1,.09601745
1.5746564,-.67720407,1,1.5746564
.80971706,.065079004,1,.80971706
1.8665861,2.5851851,0,2.5851851
3.2676027,-.58101833,1,3.2676027
2.1724012,1.19744,0,1.19744
1.3968593,.34888402,1,1.3968593
2.2790952,.99812251,0,.99812251
.98416859,.29505444,0,.29505444
-1.3009174,.45333105,0,.45333105
.32830799,.18230654,0,.18230654
.71238059,.52711433,0,.52711433
1.4279981,.47287625,0,.47287625
2.9183493,-.6005097,1,2.9183493
2.0935185,-.96302211,1,2.0935185
1.8295335,-.27994236,0,-.27994236
2.3207836,.063560538,0,.063560538
1.8593951,-.38307214,1,1.8593951
.52869058,.61157608,0,.61157608
1.5076708,.24951941,0,.24951941
.55751449,-.99699825,1,.55751449
.25959641,.72392178,0,.72392178
1.8421154,.087119721,0,.087119721
.62015575,-.54084849,0,-.54084849
.72653425,-2.0512896,1,.72653425
1.2966245,1.6890539,0,1.6890539
1.1767553,-.48272613,1,1.1767553
2.1196191,-.97372466,1,2.1196191
2.6771593,-.30422258,1,2.6771593
.4446573,.53499234,0,.53499234
2.5813632,.16856313,1,2.5813632
.78358495,.88090849,0,.88090849
2.3275335,-1.3354471,1,2.3275335
-.038656145,-.54724884,0,-.54724884
2.0781808,.97760648,0,.97760648
1.9254347,.40625328,0,.40625328
1.0693063,-.0067938524,0,-.0067938524
.058414184,.39810604,0,.39810604
1.0389853,.19376934,0,.19376934
2.9525805,.077752069,1,2.9525805
3.268153,.091706336,1,3.268153
.66747034,.072349288,0,.072349288
-.050765943,.45113015,0,.45113015
.91019797,.6420905,0,.6420905
1.063993,-1.0807424,1,1.063993
.98868775,-1.2064412,1,.98868775
2.0099111,1.0609585,0,1.0609585
2.5076735,.7682966,0,.7682966
.70299089,.17806858,0,.17806858
1.0383872,.22609583,0,.22609583
1.8537691,-.51925033,1,1.8537691
1.6331749,-.65883535,1,1.6331749
2.4055691,.38966751,0,.38966751
-.27731588,.14643089,0,.14643089
3.4222765,.39674041,1,3.4222765
1.0329742,1.0042136,0,1.0042136
2.6926692,-.49439186,1,2.6926692
1.3481405,.20439994,0,.20439994
2.1641796,-.082488611,1,2.1641796
1.9619255,-.042550527,0,-.042550527
.30205521,-.78947836,0,-.78947836
.25092384,-1.3598783,1,.25092384
.82811201,.56439537,0,.56439537
1.1667068,-.019485531,0,-.019485531
.71887994,.7720778,0,.7720778
3.7565179,1.1989477,0,1.1989477
-.51949799,1.2591643,0,1.2591643
2.9801586,2.187341,0,2.187341
.11319744,.33732712,0,.33732712
1.8338212,-1.3854911,1,1.8338212
.84376925,.45771581,0,.45771581
3.7259362,.4564954,0,.4564954
2.2018847,-.11871371,1,2.2018847
.5978055,-.98259377,1,.5978055
2.918056,-.59424579,1,2.918056
2.5986774,.46053088,0,.46053088
1.3067377,.031133372,0,.031133372
1.8640689,-1.6347055,1,1.8640689
.87067926,1.5032437,0,1.5032437
.97395724,.53207284,0,.53207284
1.8656566,-1.8573738,1,1.8656566
2.0902202,-.11253307,1,2.0902202
1.179207,.29244772,0,.29244772
-1.3197373,.88149768,0,.88149768
1.6644394,-.075297646,1,1.6644394
1.4009062,.61575168,0,.61575168
2.121284,-.54893643,1,2.121284
.5222525,.050231878,0,.050231878
-.38495433,-1.4219393,1,-.38495433
1.8405761,.38633639,0,.38633639
1.4935994,.25763816,0,.25763816
2.4793727,.56878853,0,.56878853
2.1662695,.63794577,1,2.1662695
2.1011388,-.10344747,0,-.10344747
1.1699898,-.10090437,0,-.10090437
.54630101,-.49188718,0,-.49188718
.33165959,.97735161,0,.97735161
1.5353014,-.38901371,1,1.5353014
1.548292,.65409619,0,.65409619
1.2643572,-1.7081722,1,1.2643572
-.6534667,.66584039,0,.66584039
1.9574399,-.21990858,1,1.9574399
2.8427114,.29463831,1,2.8427114
2.1268859,-.67521548,1,2.1268859
-1.0599984,-2.4135165,1,-1.0599984
2.020802,-1.1185969,1,2.020802
.73503029,.29704404,0,.29704404
1.6327903,.49362549,0,.49362549
3.1597142,-.70924485,1,3.1597142
3.1765141,.97018272,0,.97018272
2.3370223,-.43206838,1,2.3370223
1.3320551,.071839325,0,.071839325
1.6323596,.39323777,0,.39323777
.56224644,.038928423,1,.56224644
1.7696122,-.34161451,1,1.7696122
1.7515744,.69797528,0,.69797528
.97468692,-.14818344,0,-.14818344
.49196538,-1.3473234,1,.49196538
3.0384502,-.9086985,1,3.0384502
2.7603076,-.87311989,1,2.7603076
-.49627599,-.46107614,0,-.46107614
2.6672218,1.0784149,0,1.0784149
1.4414403,-.87006611,1,1.4414403
2.5470753,-.094070405,1,2.5470753
1.5605404,.9833833,0,.9833833
2.2269053,-.66104609,1,2.2269053
1.974991,-.39546084,1,1.974991
1.8719651,-2.7044597,1,1.8719651
1.1486081,-.55047286,0,-.55047286
.8715744,.64187807,0,.64187807
1.4046304,1.2039331,0,1.2039331
4.190577,-1.7805439,1,4.190577
2.8462451,-.10449143,1,2.8462451
2.365334,-1.5160763,1,2.365334
1.5907712,.33380899,0,.33380899
.49762982,-1.0520146,1,.49762982
1.4402941,-1.6827108,1,1.4402941
1.2445647,.38742021,0,.38742021
1.6438994,-.66283572,1,1.6438994
1.6468682,.48009965,0,.48009965
3.0607634,-.097159281,1,3.0607634
2.4723468,1.2252035,0,1.2252035
-.043543112,.4115648,0,.4115648
-.33944511,1.2797565,0,1.2797565
-.41881871,.86912376,0,.86912376
1.6407,-.2081473,1,1.6407
1.1064851,-.20241101,1,1.1064851
1.602439,-.6389783,1,1.602439
.68115878,.090850487,0,.090850487
3.640203,1.1052457,0,1.1052457
2.5610466,-.09270744,1,2.5610466
1.7927059,-.35494491,1,1.7927059
1.5341022,-.30327275,1,1.5341022
1.967921,-.32325676,1,1.967921
2.2576032,.13715869,1,2.2576032
.058911789,.3591491,0,.3591491
2.8742959,-.94974178,1,2.8742959
2.0893183,-.79598224,1,2.0893183
.5154956,-1.0912783,1,.5154956
3.0743451,.55523312,1,3.0743451
2.2506857,1.3331778,0,1.3331778
2.7721872,-.85943091,1,2.7721872
1.9176909,-3.1030836,1,1.9176909
1.8661488,.11063888,1,1.8661488
.61160356,-.94014496,1,.61160356
2.939383,-1.4375001,1,2.939383
1.1106164,-.37238342,0,-.37238342
1.0569296,3.0215952,0,3.0215952
1.0988533,1.1331688,0,1.1331688
5.1207013,-1.7842642,1,5.1207013
3.1249893,-.63560575,1,3.1249893
1.8134476,-.18384983,0,-.18384983
1.3792917,-.14904186,0,-.14904186
.83632791,-1.0041718,1,.83632791
1.9218791,.49231851,0,.49231851
1.5156972,-.029747253,1,1.5156972
2.2000804,.78341466,0,.78341466
.30317745,-1.9138067,1,.30317745
2.5682881,-.68211049,1,2.5682881
.85710627,-.22982217,0,-.22982217
2.5818331,-.3569251,1,2.5818331
-.54806483,.57221574,0,.57221574
2.2285469,-.51063979,1,2.2285469
1.5860304,-2.4487269,1,1.5860304
1.941105,.50140727,0,.50140727
1.9259366,1.5139432,0,1.5139432
1.2888787,-.094184965,0,-.094184965
.12591183,.97065896,0,.97065896
.87863088,-.073005691,0,-.073005691
1.4183354,.35970461,0,.35970461
2.5184526,.35357222,0,.35357222
3.36551,.42864844,1,3.36551
.97719187,.0030088683,0,.0030088683
.85772663,.55456078,0,.55456078
.27499068,2.5048749,0,2.5048749
1.3063369,2.5158622,0,2.5158622
3.1370344,1.1419674,0,1.1419674
2.7052498,-1.1821481,1,2.7052498
2.1402569,-.49026757,1,2.1402569
1.4836844,1.2250072,0,1.2250072
.44431153,-.33299601,0,-.33299601
2.6767602,-1.0123845,1,2.6767602
1.4879555,.30761302,0,.30761302
1.3649449,-1.0041826,1,1.3649449
.99528104,-2.0285645,1,.99528104
.71137118,-.26062578,1,.71137118
1.7888358,-.88910103,1,1.7888358
1.4181025,.5173254,0,.5173254
.62569469,.034447826,0,.034447826
1.277604,2.7653325,0,2.7653325
-.55428594,1.6938322,0,1.6938322
4.3867803,-1.1221588,1,4.3867803
.56588387,.2775307,0,.2775307
1.5393625,1.1392535,0,1.1392535
1.2424915,-.13273197,1,1.2424915
1.2998544,-1.4156001,1,1.2998544
.60079253,-1.078548,1,.60079253
1.0521722,1.2417161,0,1.2417161
1.3958362,1.1998161,0,1.1998161
1.2461329,.27581939,0,.27581939
.63004422,.028811172,0,.028811172
2.7318325,-2.2530656,1,2.7318325
3.480484,.97485697,0,.97485697
1.6245432,.31132051,0,.31132051
2.5043619,-1.6503917,1,2.5043619
1.8870695,.569345,1,1.8870695
1.3884938,-.72737086,1,1.3884938
3.3298535,2.2801821,0,2.2801821
2.7087169,-.64399099,1,2.7087169
2.52951,-1.680365,1,2.52951
1.6710249,-.96017736,1,1.6710249
.85819608,1.3103096,0,1.3103096
1.7417594,.11079017,1,1.7417594
-.023055386,.34649801,0,.34649801
1.7404926,.85037345,0,.85037345
2.4581196,1.5085464,0,1.5085464
1.1997278,.44604728,0,.44604728
.16859637,-.29977593,1,.16859637
.84520817,1.6520168,0,1.6520168
.50668114,.86116159,0,.86116159
2.3448126,.15738852,0,.15738852
.9466188,-1.0178341,1,.9466188
2.7032437,-.075164787,1,2.7032437
1.6698816,-.9261713,1,1.6698816
.99795544,-1.0568622,1,.99795544
2.6976435,.38286909,1,2.6976435
1.7099068,.88586551,0,.88586551
2.3773117,-.55682236,1,2.3773117
2.3514624,.40295979,0,.40295979
-.1757538,-1.010121,0,-1.010121
3.0044613,-.47880122,1,3.0044613
1.1719919,-.16998623,1,1.1719919
.97517496,-2.0440943,1,.97517496
.73567814,-.1139881,0,-.1139881
1.9541743,1.6874746,0,1.6874746
2.4513941,.17340285,0,.17340285
3.1725554,1.6872936,0,1.6872936
.69995391,-1.9480696,1,.69995391
2.1578982,1.4924806,0,1.4924806
2.2570291,-1.3473457,1,2.2570291
.32734796,.86971909,0,.86971909
2.3378992,.41077697,0,.41077697
.56354791,-.33937013,0,-.33937013
2.4987013,.80613613,0,.80613613
1.9575094,.24763466,0,.24763466
2.1026921,.24419071,0,.24419071
1.9026315,.71093303,0,.71093303
2.1921635,-1.9143548,1,2.1921635
2.8249149,-1.886704,1,2.8249149
3.3432665,.42714843,0,.42714843
1.490527,-1.7185649,1,1.490527
.72348905,.0804867,0,.0804867
1.7256647,1.7142726,0,1.7142726
2.0321288,-.022855891,0,-.022855891
2.0797322,-.49773014,1,2.0797322
2.0095077,-1.4107238,1,2.0095077
2.4836369,.51547533,0,.51547533
2.1723964,-.76533693,1,2.1723964
-.26432028,.85824221,0,.85824221
2.4268472,.18892232,0,.18892232
.71376282,1.0518386,0,1.0518386
-.16288422,1.7633531,0,1.7633531
2.5525897,.049123432,0,.049123432
-1.3402741,-.55808771,0,-.55808771
.99503821,-.094067618,0,-.094067618
-.17877284,-.93311536,1,-.17877284
1.2961978,-1.4293048,1,1.2961978
3.2505567,.71667653,0,.71667653
3.1327221,-.05650774,1,3.1327221
.49308455,.76639968,0,.76639968
3.3165526,.24282199,1,3.3165526
.45912889,-1.3442034,1,.45912889
.042918324,-1.3512549,1,.042918324
.47864467,-1.2153785,1,.47864467
.84532362,.48900715,0,.48900715
.89402425,.039822504,0,.039822504
1.5445575,1.1449625,0,1.1449625
2.6823688,1.5989957,0,1.5989957
2.4860003,-1.3595551,1,2.4860003
3.629148,.74033129,0,.74033129
.67592943,-2.3694019,1,.67592943
1.138239,-.14796038,0,-.14796038
2.4900513,-.30350026,1,2.4900513
.51620239,-.15360525,0,-.15360525
1.3701627,.8302294,0,.8302294
-.46271956,-1.4870902,1,-.46271956
.76008356,-.21928044,0,-.21928044
1.037113,.1006249,0,.1006249
1.5679411,-.68057793,1,1.5679411
2.1298096,-.98226768,1,2.1298096
.15738742,-.13550621,0,-.13550621
1.7004349,-1.2721163,1,1.7004349
-1.4340124,.025843233,0,.025843233
1.242546,-.042040352,1,1.242546
.89841974,1.0249506,0,1.0249506
2.9547429,.99322331,0,.99322331
1.0582072,-.035300136,1,1.0582072
2.3320756,-.95176059,1,2.3320756
1.7031918,.29168919,0,.29168919
1.5417507,.82187957,0,.82187957
3.3217514,-.15016524,1,3.3217514
.54977745,-1.8188326,1,.54977745
.26330909,1.3209584,0,1.3209584
1.5472827,-.22053201,1,1.5472827
.47940996,-.63458198,1,.47940996
2.2241931,.11423009,0,.11423009
1.050331,.070874587,0,.070874587
2.3125985,.11712893,1,2.3125985
3.3969009,-.17887637,1,3.3969009
-.46111226,-.25404358,0,-.25404358
2.4721718,-.27831054,1,2.4721718
.96527082,-.042359129,0,-.042359129
1.7612097,-.29488772,1,1.7612097
1.9097635,.33851156,0,.33851156
1.7675234,.77235395,0,.77235395
.61627376,.58971441,0,.58971441
.77833599,2.541177,0,2.541177
.93593156,-.25464803,1,.93593156
1.7255772,-.87598097,1,1.7255772
1.6955694,-1.0118539,1,1.6955694
2.1288273,-.93183166,1,2.1288273
1.2640532,-1.2879282,1,1.2640532
1.1723411,.63687414,0,.63687414
2.5413067,-.93005466,1,2.5413067
.47668681,1.395142,0,1.395142
1.4970868,-1.6525571,1,1.4970868
1.2493124,.039773576,1,1.2493124
1.4295167,-.380274,1,1.4295167
1.0069654,.0053133806,1,1.0069654
