"id","time","x","d"
4534,34,1,0
4535,34,0,0
4536,34,6,0
4537,34,7,0
4538,34,2,0
4539,34,1,1
4540,34,1,0
4541,34,0,0
4542,34,4,0
4543,34,7,0
4544,34,2,0
4545,34,7,0
4546,34,6,0
4547,34,3,0
4548,34,2,0
4549,34,7,0
4550,34,5,0
4551,34,7,0
4552,34,0,0
4553,34,6,1
4554,34,7,0
4555,34,6,0
4556,34,0,0
4557,34,2,0
4558,34,5,0
4559,34,3,0
4560,34,0,0
4561,34,7,0
4562,34,4,1
4563,34,4,0
4564,34,7,0
4565,34,7,1
4566,34,1,0
4567,34,5,0
4568,34,2,0
4569,34,7,0
4570,34,7,0
4571,34,7,0
4572,34,0,0
4573,34,7,0
4574,34,2,0
4575,34,7,1
4576,34,0,0
4577,34,5,0
4578,34,6,0
4579,34,1,0
4580,34,2,0
4581,34,6,0
4582,34,2,0
4583,34,7,0
4584,34,1,0
4585,34,4,0
4586,34,5,0
4587,34,4,1
4588,34,3,0
4589,34,7,0
4590,34,1,0
4591,34,7,1
4592,34,1,1
4593,34,0,0
4594,34,2,1
4595,34,5,0
4596,34,1,0
4597,34,0,0
4598,34,7,1
4599,34,1,0
4600,34,0,0
4601,34,7,1
4602,34,7,0
4603,34,1,0
4604,34,5,0
4605,34,7,0
4606,34,7,0
4607,34,1,0
4608,34,3,0
4609,34,6,0
4610,34,7,0
4611,34,3,0
4612,34,4,0
4613,34,6,0
4614,34,5,0
4615,34,7,0
4616,34,0,0
4617,34,7,0
4618,34,0,0
4619,34,7,0
4620,34,7,0
4621,34,7,0
4622,34,7,1
4623,34,7,0
4624,34,1,1
4625,34,4,0
4626,34,7,1
4627,34,7,0
4628,34,7,0
4629,34,7,0
4630,34,5,0
4631,34,0,0
4632,34,7,1
4633,34,1,0
4634,34,7,1
4635,34,7,0
4636,34,0,0
4637,34,1,0
4638,34,3,0
4639,34,0,0
4640,34,4,0
4641,34,4,0
4642,34,7,0
4643,34,0,0
4644,34,2,0
4645,34,1,0
4646,34,1,0
4647,34,7,1
4648,34,0,0
4649,34,7,0
4650,34,6,0
4651,34,7,0
4652,34,7,0
4653,34,5,0
4654,34,7,0
4655,34,5,0
4656,34,6,0
4657,34,2,0
4658,34,0,0
4659,34,0,0
4660,34,6,0
4661,34,1,0
4662,34,7,0
4663,34,5,0
4664,34,7,0
4665,34,6,0
4666,34,0,0
4667,34,4,0
4668,34,2,0
4669,34,0,0
4670,34,7,0
4671,34,5,0
4672,34,5,0
4673,34,7,1
4674,34,1,0
4675,34,3,0
4676,34,7,0
4677,34,3,0
4678,34,7,0
4679,34,1,0
4680,34,6,0
4681,34,7,0
4682,34,3,0
4683,34,7,0
4684,34,7,0
4685,34,1,0
4686,34,2,0
4687,34,2,0
4688,34,3,0
4689,34,5,0
4690,34,7,0
4691,34,5,0
4692,34,2,0
4693,34,7,1
4694,34,5,0
4695,34,6,0
4696,34,3,0
4697,34,7,0
4698,34,0,0
4699,34,6,0
4700,34,7,0
4701,34,3,0
4702,34,2,0
4703,34,7,0
4704,34,6,1
4705,34,1,0
4706,34,6,0
4707,34,1,0
4708,34,2,0
4709,34,0,0
4710,34,2,0
4711,34,2,0
4712,34,6,0
4713,34,3,0
4714,34,3,0
4715,34,4,0
4716,34,3,0
4717,34,5,0
4718,34,7,0
4719,34,1,0
4720,34,7,0
4721,34,1,0
4722,34,1,0
4723,34,7,0
4724,34,6,1
4725,34,1,0
4726,34,4,0
4727,34,7,0
4728,34,7,0
4729,34,6,0
4730,34,4,0
4731,34,2,1
4732,34,2,0
4733,34,2,1
4734,34,1,0
4735,34,6,0
4736,34,1,0
4737,34,1,0
4738,34,2,1
4739,34,7,0
4740,34,7,0
4741,34,2,0
4742,34,4,0
4743,34,3,0
4744,34,6,0
4745,34,0,0
4746,34,7,0
4747,34,2,0
4748,34,1,0
4749,34,7,1
4750,34,7,0
4751,34,5,0
4752,34,7,0
4753,34,5,0
4754,34,4,0
4755,34,7,0
4756,34,0,0
4757,34,0,0
4758,34,1,0
4759,34,7,0
4760,34,7,0
4761,34,7,0
4762,34,7,0
4763,34,1,0
4764,34,3,0
4765,34,0,0
4766,34,4,0
4767,34,6,0
4768,34,7,0
4769,34,3,0
4770,34,7,1
4771,34,5,0
4772,34,7,0
4773,34,6,1
4774,34,0,0
4775,34,7,0
4776,34,2,0
4777,34,3,0
4778,34,3,0
4779,34,5,0
4780,34,4,0
4781,34,2,0
4782,34,2,1
4783,34,1,0
4784,34,4,0
4785,34,2,0
4786,34,5,0
4787,34,0,0
4788,34,3,0
4789,34,6,0
4790,34,2,0
4791,34,7,0
4792,34,7,0
4793,34,2,0
4794,34,3,1
4795,34,3,0
4796,34,7,1
4797,34,3,0
4798,34,7,1
4799,34,7,0
4800,34,7,0
4801,34,1,1
4802,34,2,0
4803,34,2,0
4804,34,2,1
4805,34,0,0
4806,34,7,0
4807,34,3,0
4808,34,6,0
4809,34,7,0
4810,34,0,0
4811,34,1,0
4812,34,7,0
4813,34,0,0
4814,34,1,1
4815,34,0,0
4816,34,7,0
4817,34,7,1
4818,34,2,0
4819,34,2,0
4820,34,7,0
4821,34,5,0
4822,34,3,1
4823,34,7,0
4824,34,2,0
4825,34,1,0
4826,34,7,0
4827,34,4,0
4828,34,1,0
4829,34,7,0
4830,34,6,1
4831,34,7,0
4832,34,7,0
4833,34,4,1
4834,34,1,0
4835,34,4,0
4836,34,7,0
4837,34,0,0
4838,34,3,0
4839,34,5,0
4840,34,2,1
4841,34,6,1
4842,34,4,0
4843,34,7,0
4844,34,0,0
4845,34,5,0
4846,34,3,0
4847,34,4,0
4848,34,3,0
4849,34,3,0
4850,34,7,0
4851,34,4,0
4852,34,7,0
4853,34,2,0
4854,34,0,0
4855,34,7,0
4856,34,3,0
4857,34,7,0
4858,34,2,0
4859,34,3,0
4860,34,2,0
4861,34,1,0
4862,34,3,0
4863,34,0,0
4864,34,3,0
4865,34,3,0
4866,34,3,0
4867,34,0,0
4868,34,7,0
4869,34,2,0
4870,34,0,0
4871,34,7,0
4872,34,0,0
4873,34,7,0
4874,34,0,0
4875,34,0,0
4876,34,5,0
4877,34,7,1
4878,34,0,0
4879,34,4,0
4880,34,2,0
4881,34,1,0
4882,34,7,1
4883,34,2,1
4884,34,3,1
4885,34,4,1
4886,34,4,0
4887,34,7,0
4888,34,7,0
4889,34,0,0
4890,34,6,0
4891,34,0,0
4892,34,7,0
4893,34,4,0
4894,34,4,0
4895,34,3,0
4896,34,3,0
4897,34,5,1
4898,34,7,0
4899,34,3,0
4900,34,0,0
4901,34,3,0
4902,34,1,0
4903,34,1,0
4904,34,2,0
4905,34,7,1
4906,34,0,0
4907,34,1,0
4908,34,7,0
4909,34,6,0
4910,34,0,0
4911,34,7,0
4912,34,2,1
4913,34,1,0
4914,34,7,0
4915,34,1,0
4916,34,3,1
4917,34,7,1
4918,34,7,1
4919,34,3,0
4920,34,4,0
4921,34,0,0
4922,34,7,0
4923,34,5,0
4924,34,3,0
4925,34,4,0
4926,34,1,0
4927,34,1,0
4928,34,5,1
4929,34,0,0
4930,34,3,0
4931,34,7,0
4932,34,7,0
4933,34,3,0
4934,34,3,0
4935,34,7,1
4936,34,7,0
4937,34,2,0
4938,34,1,1
4939,34,7,0
4940,34,4,0
4941,34,7,0
4942,34,6,0
4943,34,3,0
4944,34,0,0
4945,34,6,1
4946,34,7,0
4947,34,2,0
4948,34,0,0
4949,34,5,0
4950,34,3,0
4951,34,5,1
4952,34,6,0
4953,34,7,0
4954,34,4,1
4955,34,0,0
4956,34,7,0
4957,34,5,0
4958,34,3,0
4959,34,7,0
4960,34,7,0
4961,34,7,0
4962,34,0,0
4963,34,4,0
4964,34,7,0
4965,34,1,0
4966,34,5,1
4967,34,7,0
4968,34,7,0
4969,34,0,0
4970,34,0,0
4971,34,3,0
4972,34,2,0
4973,34,5,0
4974,34,1,0
4975,34,7,0
4976,34,1,1
4977,34,2,0
4978,34,3,1
4979,34,0,0
4980,34,5,0
4981,34,7,0
4982,34,0,0
4983,34,3,0
4984,34,0,0
4985,34,2,0
4986,34,3,0
4987,34,7,0
4988,34,3,0
4989,34,2,0
4990,34,5,0
4991,34,1,0
4992,34,1,0
4993,34,3,0
4994,34,7,0
4995,34,7,0
4996,34,4,1
4997,34,7,0
4998,34,2,0
4999,34,0,0
5000,34,0,0
1,35,1,0
2,35,6,1
3,35,2,0
4,35,2,0
5,35,4,0
6,35,3,0
7,35,7,0
8,35,7,0
9,35,1,0
10,35,1,0
11,35,1,0
12,35,2,0
13,35,5,0
14,35,7,0
15,35,1,0
16,35,6,0
17,35,4,1
18,35,7,1
19,35,1,0
20,35,7,0
21,35,0,0
22,35,1,0
23,35,7,0
24,35,6,0
25,35,0,0
26,35,3,0
27,35,2,1
28,35,2,0
29,35,6,1
30,35,7,0
31,35,1,0
32,35,7,0
33,35,0,0
34,35,2,0
35,35,0,0
36,35,1,0
37,35,7,0
38,35,0,0
39,35,0,0
40,35,0,0
41,35,7,0
42,35,7,0
43,35,0,0
44,35,0,0
45,35,2,0
46,35,5,0
47,35,3,1
48,35,3,0
49,35,1,0
50,35,6,0
51,35,2,0
52,35,7,0
53,35,5,0
54,35,7,0
55,35,6,0
56,35,7,0
57,35,7,0
58,35,7,0
59,35,1,0
60,35,1,0
61,35,7,1
62,35,4,0
63,35,1,0
64,35,7,0
65,35,4,0
66,35,0,0
67,35,1,0
68,35,3,0
69,35,1,0
70,35,3,0
71,35,0,0
72,35,2,0
73,35,6,0
74,35,7,1
75,35,2,0
76,35,5,0
77,35,3,0
78,35,7,0
79,35,2,0
80,35,7,0
81,35,3,0
82,35,3,0
83,35,7,0
84,35,3,0
85,35,2,0
86,35,1,0
87,35,3,0
88,35,2,0
89,35,0,0
90,35,1,0
91,35,5,0
92,35,7,0
93,35,4,0
94,35,7,0
95,35,7,0
96,35,2,0
97,35,0,0
98,35,7,0
99,35,7,0
100,35,0,0
101,35,7,0
102,35,7,0
103,35,7,0
104,35,7,0
105,35,7,0
106,35,7,0
107,35,2,0
108,35,7,0
109,35,2,0
110,35,4,0
111,35,7,1
112,35,7,1
113,35,2,0
114,35,6,0
115,35,2,0
116,35,5,1
117,35,4,0
118,35,7,1
119,35,0,0
120,35,5,0
121,35,2,0
122,35,3,1
123,35,6,1
124,35,1,0
125,35,1,0
126,35,7,0
127,35,7,0
128,35,7,0
129,35,7,0
130,35,0,0
131,35,5,0
132,35,1,0
133,35,7,0
134,35,1,0
135,35,7,0
136,35,7,1
137,35,1,0
138,35,7,0
139,35,0,0
140,35,0,0
141,35,7,0
142,35,1,0
143,35,0,0
144,35,1,1
145,35,3,0
146,35,2,0
147,35,7,0
148,35,2,0
149,35,0,0
150,35,4,1
151,35,3,0
152,35,0,0
153,35,0,0
154,35,1,0
155,35,0,0
156,35,1,0
157,35,2,0
158,35,0,0
159,35,4,0
160,35,4,0
161,35,7,0
162,35,3,0
163,35,7,0
164,35,2,0
165,35,0,0
166,35,5,0
167,35,7,0
168,35,7,0
169,35,6,0
170,35,3,0
171,35,1,0
172,35,1,0
173,35,2,0
174,35,2,0
175,35,7,0
176,35,5,1
177,35,0,0
178,35,7,0
179,35,7,0
180,35,7,0
181,35,7,1
182,35,5,0
183,35,0,0
184,35,0,0
185,35,7,0
186,35,4,1
187,35,7,0
188,35,2,0
189,35,7,0
190,35,0,0
191,35,7,0
192,35,1,1
193,35,7,0
194,35,2,0
195,35,5,0
196,35,0,0
197,35,0,0
198,35,5,0
199,35,4,0
200,35,1,0
201,35,7,0
202,35,2,0
203,35,5,1
204,35,6,0
205,35,7,0
206,35,7,0
207,35,1,0
208,35,4,0
209,35,0,0
210,35,3,0
211,35,2,0
212,35,2,0
213,35,0,0
214,35,1,0
215,35,5,0
216,35,0,1
217,35,0,0
218,35,0,0
219,35,6,1
220,35,7,0
221,35,7,0
222,35,7,1
223,35,0,0
224,35,6,1
225,35,7,0
226,35,7,0
227,35,4,0
228,35,3,0
229,35,1,0
230,35,4,1
231,35,2,0
232,35,3,0
233,35,0,0
234,35,2,0
235,35,7,0
236,35,6,0
237,35,0,0
238,35,6,0
239,35,5,0
240,35,3,0
241,35,4,0
242,35,5,0
243,35,4,1
244,35,0,0
245,35,7,1
246,35,5,1
247,35,3,0
248,35,3,1
249,35,7,0
250,35,1,0
251,35,0,0
252,35,2,0
253,35,7,1
254,35,4,0
255,35,1,0
256,35,7,0
257,35,5,0
258,35,0,0
259,35,0,0
260,35,7,0
261,35,1,0
262,35,7,0
263,35,0,0
264,35,7,0
265,35,1,0
266,35,6,0
267,35,3,0
268,35,4,0
269,35,7,0
270,35,4,0
271,35,1,0
272,35,7,0
273,35,3,0
274,35,3,0
275,35,3,0
276,35,7,0
277,35,3,0
278,35,4,0
279,35,4,0
280,35,0,0
281,35,0,0
282,35,7,0
283,35,2,0
284,35,0,0
285,35,7,0
286,35,3,0
287,35,4,0
288,35,3,0
289,35,0,0
290,35,0,0
291,35,0,0
292,35,7,0
293,35,3,0
294,35,2,0
295,35,7,0
296,35,7,0
297,35,0,0
298,35,1,0
299,35,5,0
300,35,7,0
301,35,7,0
302,35,7,0
303,35,3,0
304,35,4,0
305,35,7,0
306,35,1,0
307,35,7,0
308,35,2,0
309,35,0,0
310,35,7,0
311,35,7,0
312,35,0,0
313,35,7,0
314,35,0,0
315,35,2,0
316,35,7,0
317,35,7,0
318,35,7,1
319,35,5,0
320,35,4,0
321,35,0,0
322,35,1,0
323,35,5,0
324,35,0,0
325,35,1,0
326,35,7,0
327,35,7,0
328,35,1,0
329,35,7,0
330,35,2,1
331,35,6,0
332,35,7,1
333,35,6,0
334,35,2,0
335,35,4,0
336,35,3,0
337,35,7,0
338,35,5,0
339,35,6,1
340,35,2,0
341,35,5,0
342,35,7,0
343,35,0,1
344,35,0,0
345,35,0,0
346,35,7,0
347,35,3,0
348,35,1,0
349,35,7,0
350,35,7,1
351,35,5,0
352,35,2,0
353,35,2,0
354,35,1,0
355,35,7,0
356,35,6,0
357,35,7,0
358,35,2,0
359,35,2,0
360,35,2,0
361,35,2,0
362,35,4,0
363,35,3,0
364,35,7,0
365,35,3,0
366,35,0,0
367,35,0,0
368,35,6,0
369,35,7,0
370,35,3,0
371,35,4,0
372,35,2,0
373,35,1,0
374,35,4,0
375,35,0,0
376,35,3,0
377,35,1,0
378,35,6,0
379,35,7,0
380,35,7,0
381,35,5,0
382,35,2,0
383,35,4,0
384,35,3,0
385,35,5,0
386,35,7,0
387,35,3,1
388,35,2,0
389,35,0,0
390,35,0,0
391,35,7,0
392,35,7,0
393,35,0,0
394,35,7,0
395,35,7,0
396,35,0,0
397,35,4,0
398,35,1,0
399,35,7,0
400,35,6,1
401,35,3,0
402,35,7,1
403,35,7,0
404,35,0,0
405,35,7,1
406,35,2,0
407,35,7,0
408,35,3,0
409,35,0,0
410,35,4,0
411,35,7,0
412,35,7,0
413,35,4,0
414,35,7,1
415,35,4,0
416,35,7,0
417,35,0,1
418,35,3,0
419,35,7,0
420,35,3,1
421,35,1,0
422,35,7,0
423,35,2,0
424,35,3,0
425,35,1,0
426,35,1,0
427,35,7,0
428,35,7,0
429,35,1,0
430,35,3,0
431,35,2,0
432,35,7,0
433,35,7,1
434,35,2,0
435,35,7,1
436,35,7,0
437,35,2,0
438,35,7,0
439,35,7,0
440,35,1,0
441,35,7,0
442,35,7,0
443,35,3,0
444,35,3,0
445,35,7,1
446,35,6,1
447,35,7,1
448,35,7,0
449,35,5,0
450,35,6,0
451,35,3,0
452,35,0,0
453,35,7,1
454,35,0,0
455,35,7,0
456,35,5,0
457,35,6,0
458,35,7,0
459,35,5,0
460,35,7,1
461,35,0,0
462,35,6,1
463,35,7,0
464,35,2,0
465,35,7,0
466,35,4,0
467,35,2,0
468,35,7,0
469,35,2,1
470,35,7,0
471,35,3,0
472,35,7,0
473,35,0,0
474,35,7,0
475,35,7,0
476,35,6,0
477,35,3,1
478,35,7,0
479,35,3,0
480,35,7,0
481,35,5,0
482,35,0,0
483,35,2,0
484,35,4,0
485,35,7,0
486,35,7,0
487,35,7,0
488,35,4,1
489,35,5,0
490,35,3,1
491,35,7,0
492,35,1,0
493,35,7,0
494,35,6,1
495,35,7,1
496,35,7,0
497,35,2,0
498,35,4,0
499,35,3,0
500,35,0,0
501,35,0,0
502,35,6,0
503,35,7,0
504,35,1,0
505,35,7,0
506,35,1,0
507,35,6,0
508,35,7,0
509,35,3,0
510,35,5,1
511,35,7,0
512,35,7,0
513,35,7,0
514,35,4,1
515,35,2,0
516,35,1,0
517,35,2,0
518,35,3,0
519,35,1,0
520,35,7,0
521,35,0,0
522,35,7,1
523,35,5,0
524,35,1,0
525,35,0,0
526,35,7,0
527,35,4,1
528,35,1,0
529,35,0,0
530,35,7,1
531,35,6,0
532,35,5,0
533,35,6,1
534,35,4,0
535,35,0,0
536,35,7,0
537,35,2,1
538,35,7,0
539,35,1,0
540,35,7,0
541,35,7,0
542,35,7,0
543,35,0,0
544,35,0,0
545,35,7,0
546,35,7,0
547,35,1,0
548,35,7,0
549,35,3,0
550,35,0,0
551,35,7,0
552,35,0,0
553,35,7,0
554,35,1,0
555,35,2,1
556,35,7,0
557,35,4,0
558,35,3,0
559,35,2,0
560,35,7,0
561,35,2,0
562,35,3,0
563,35,7,0
564,35,3,0
565,35,7,0
566,35,7,0
567,35,7,0
568,35,2,0
569,35,7,0
570,35,3,0
571,35,3,0
572,35,6,0
573,35,5,0
574,35,7,0
575,35,5,1
576,35,5,0
577,35,0,0
578,35,7,1
579,35,7,0
580,35,1,0
581,35,3,1
582,35,1,0
583,35,4,0
584,35,1,0
585,35,0,0
586,35,0,0
587,35,1,0
588,35,1,0
589,35,1,0
590,35,0,0
591,35,1,0
592,35,1,0
593,35,2,0
594,35,7,0
595,35,1,0
596,35,2,0
597,35,7,0
598,35,7,0
599,35,7,1
600,35,1,0
601,35,1,0
602,35,2,0
603,35,6,0
604,35,1,0
605,35,2,0
606,35,3,0
607,35,4,0
608,35,0,0
609,35,7,0
610,35,3,0
611,35,3,0
612,35,4,0
613,35,7,0
614,35,5,0
615,35,7,1
616,35,7,1
617,35,7,0
618,35,7,0
619,35,0,0
620,35,7,0
621,35,0,0
622,35,0,0
623,35,5,0
624,35,2,0
625,35,7,0
626,35,1,0
627,35,7,0
628,35,4,0
629,35,2,0
630,35,7,0
631,35,4,0
632,35,1,1
633,35,4,1
634,35,0,1
635,35,5,0
636,35,5,1
637,35,1,0
638,35,7,1
639,35,1,1
640,35,0,0
641,35,0,0
642,35,7,0
643,35,1,0
644,35,2,0
645,35,3,0
646,35,5,1
647,35,7,0
648,35,2,0
649,35,7,0
650,35,1,0
651,35,7,0
652,35,4,0
653,35,7,0
654,35,6,0
655,35,5,1
656,35,7,0
657,35,5,0
658,35,0,0
659,35,3,0
660,35,4,0
661,35,5,1
662,35,7,0
663,35,0,0
664,35,0,0
665,35,6,1
666,35,7,0
667,35,7,0
668,35,0,0
669,35,4,0
670,35,0,0
671,35,1,0
672,35,7,0
673,35,0,0
674,35,6,0
675,35,7,0
676,35,0,0
677,35,7,0
678,35,7,0
679,35,3,0
680,35,7,0
681,35,7,0
682,35,3,0
683,35,0,0
684,35,2,0
685,35,7,0
686,35,7,0
687,35,3,1
688,35,6,1
689,35,6,0
690,35,7,0
691,35,3,0
692,35,4,0
693,35,3,0
694,35,2,0
695,35,2,0
696,35,7,1
697,35,7,0
698,35,5,0
699,35,0,0
700,35,7,1
701,35,7,0
702,35,0,0
703,35,7,0
704,35,6,0
705,35,2,0
706,35,0,0
707,35,7,0
708,35,7,0
709,35,6,0
710,35,7,0
711,35,0,0
712,35,7,0
713,35,7,0
714,35,6,1
715,35,6,1
716,35,7,0
717,35,3,0
718,35,6,0
719,35,2,0
720,35,0,0
721,35,4,0
722,35,2,0
723,35,1,0
724,35,4,1
725,35,1,0
726,35,3,0
727,35,7,0
728,35,0,0
729,35,7,0
730,35,4,1
731,35,7,0
732,35,0,0
733,35,2,0
734,35,7,0
735,35,3,0
736,35,1,0
737,35,1,0
738,35,5,0
739,35,2,0
740,35,1,0
741,35,7,0
742,35,1,0
743,35,7,0
744,35,7,0
745,35,0,0
746,35,7,0
747,35,1,0
748,35,7,0
749,35,1,0
750,35,5,0
751,35,3,1
752,35,1,0
753,35,2,0
754,35,1,0
755,35,2,0
756,35,3,0
757,35,1,0
758,35,2,0
759,35,4,0
760,35,0,0
761,35,3,0
762,35,5,0
763,35,3,0
764,35,4,1
765,35,7,0
766,35,5,0
767,35,7,0
768,35,7,0
769,35,1,0
770,35,7,0
771,35,1,0
772,35,1,0
773,35,7,0
774,35,7,0
775,35,3,0
776,35,7,0
777,35,2,1
778,35,3,0
779,35,2,0
780,35,6,1
781,35,1,0
782,35,2,0
783,35,5,0
784,35,4,0
785,35,0,0
786,35,1,0
787,35,7,0
788,35,7,0
789,35,2,0
790,35,7,0
791,35,7,0
792,35,3,0
793,35,7,0
794,35,1,0
795,35,6,0
796,35,5,0
797,35,3,1
798,35,7,1
799,35,0,0
800,35,2,0
801,35,2,0
802,35,7,0
803,35,3,0
804,35,4,0
805,35,7,0
806,35,7,0
807,35,1,0
808,35,2,0
809,35,1,0
810,35,0,0
811,35,7,0
812,35,2,0
813,35,0,0
814,35,2,0
815,35,7,0
816,35,6,0
817,35,7,0
818,35,4,0
819,35,2,0
820,35,5,0
821,35,7,0
822,35,7,0
823,35,2,1
824,35,1,0
825,35,3,1
826,35,7,1
827,35,2,0
828,35,5,0
829,35,4,1
830,35,6,0
831,35,5,0
832,35,7,0
833,35,6,0
834,35,1,0
835,35,7,0
836,35,7,0
837,35,2,0
838,35,3,0
839,35,0,0
840,35,4,0
841,35,4,0
842,35,4,0
843,35,1,0
844,35,2,0
845,35,7,0
846,35,1,0
847,35,5,0
848,35,5,0
849,35,5,1
850,35,2,0
851,35,1,0
852,35,7,0
853,35,5,0
854,35,1,0
855,35,7,0
856,35,2,0
857,35,2,0
858,35,7,1
859,35,4,0
860,35,1,0
861,35,2,0
862,35,6,0
863,35,7,1
864,35,7,0
865,35,1,0
866,35,3,0
867,35,7,1
868,35,5,0
869,35,1,0
870,35,7,0
871,35,2,0
872,35,1,0
873,35,7,0
874,35,7,0
875,35,2,0
876,35,3,0
877,35,7,0
878,35,0,0
879,35,1,0
880,35,7,0
881,35,5,0
882,35,5,1
883,35,4,0
884,35,4,0
885,35,7,0
886,35,5,0
887,35,3,0
888,35,5,0
889,35,5,0
890,35,1,0
891,35,0,0
892,35,4,0
893,35,0,0
894,35,7,0
895,35,2,0
896,35,7,0
897,35,7,1
898,35,0,0
899,35,0,0
900,35,1,0
901,35,7,0
902,35,1,0
903,35,2,0
904,35,0,0
905,35,6,0
906,35,7,0
907,35,4,0
908,35,1,0
909,35,7,0
910,35,1,0
911,35,1,0
912,35,3,0
913,35,0,0
914,35,2,0
915,35,7,0
916,35,1,0
917,35,3,0
918,35,1,0
919,35,1,0
920,35,0,0
921,35,7,0
922,35,0,0
923,35,6,0
924,35,4,0
925,35,1,0
926,35,2,0
927,35,2,0
928,35,6,0
929,35,1,0
930,35,7,0
931,35,7,0
932,35,1,0
933,35,2,0
934,35,1,0
935,35,2,0
936,35,7,0
937,35,7,1
938,35,5,0
939,35,7,0
940,35,7,0
941,35,7,0
942,35,7,1
943,35,0,0
944,35,1,0
945,35,4,0
946,35,2,0
947,35,2,0
948,35,1,0
949,35,1,0
950,35,7,1
951,35,7,0
952,35,7,0
953,35,2,0
954,35,7,1
955,35,7,0
956,35,0,0
957,35,3,1
958,35,0,0
959,35,4,0
960,35,5,0
961,35,7,0
962,35,0,0
963,35,7,0
964,35,2,0
965,35,0,0
966,35,0,0
967,35,2,1
968,35,3,0
969,35,0,0
970,35,6,0
971,35,7,0
972,35,3,0
973,35,3,0
974,35,1,0
975,35,0,0
976,35,1,0
977,35,3,0
978,35,7,0
979,35,0,0
980,35,7,0
981,35,7,1
982,35,6,0
983,35,1,0
984,35,7,0
985,35,5,0
986,35,2,0
987,35,4,0
988,35,3,0
989,35,4,0
990,35,0,0
991,35,6,0
992,35,1,0
993,35,6,0
994,35,7,0
995,35,2,0
996,35,4,0
997,35,1,0
998,35,5,0
999,35,3,0
1000,35,7,1
1001,35,0,0
1002,35,7,0
1003,35,7,0
1004,35,2,0
1005,35,4,0
1006,35,2,0
1007,35,7,0
1008,35,7,0
1009,35,2,0
1010,35,0,0
1011,35,5,0
1012,35,5,1
1013,35,3,0
1014,35,2,0
1015,35,6,0
1016,35,2,0
1017,35,7,1
1018,35,2,0
1019,35,2,0
1020,35,2,0
1021,35,0,0
1022,35,3,0
1023,35,4,1
1024,35,1,0
1025,35,7,0
1026,35,4,0
1027,35,7,0
1028,35,0,0
1029,35,7,0
1030,35,1,0
1031,35,2,0
1032,35,4,0
1033,35,7,1
1034,35,1,0
1035,35,2,0
1036,35,2,0
1037,35,7,0
1038,35,7,0
1039,35,7,0
1040,35,2,0
1041,35,0,0
1042,35,0,0
1043,35,0,0
1044,35,7,1
1045,35,1,0
1046,35,4,1
1047,35,7,0
1048,35,7,1
1049,35,7,0
1050,35,3,0
1051,35,0,0
1052,35,3,0
1053,35,7,0
1054,35,2,0
1055,35,7,1
1056,35,3,0
1057,35,6,0
1058,35,6,1
1059,35,7,0
1060,35,7,0
1061,35,7,0
1062,35,7,1
1063,35,2,1
1064,35,2,0
1065,35,0,0
1066,35,7,0
1067,35,1,0
1068,35,1,0
1069,35,0,0
1070,35,4,0
1071,35,7,0
1072,35,7,0
1073,35,0,0
1074,35,4,1
1075,35,7,1
1076,35,5,0
1077,35,5,1
1078,35,7,0
1079,35,3,0
1080,35,3,0
1081,35,1,0
1082,35,4,0
1083,35,2,0
1084,35,5,0
1085,35,3,0
1086,35,2,0
1087,35,7,0
1088,35,5,1
1089,35,7,0
1090,35,0,0
1091,35,3,0
1092,35,2,0
1093,35,7,0
1094,35,5,0
1095,35,6,0
1096,35,7,0
1097,35,3,1
1098,35,6,1
1099,35,0,0
1100,35,7,0
1101,35,3,0
1102,35,7,0
1103,35,2,0
1104,35,6,0
1105,35,7,0
1106,35,2,0
1107,35,1,0
1108,35,1,0
1109,35,6,0
1110,35,2,1
1111,35,2,0
1112,35,5,1
1113,35,2,0
1114,35,7,0
1115,35,7,1
1116,35,1,0
1117,35,0,0
1118,35,7,0
1119,35,7,0
1120,35,5,1
1121,35,0,0
1122,35,1,1
1123,35,7,0
1124,35,3,1
1125,35,7,0
1126,35,7,0
1127,35,6,0
1128,35,5,0
1129,35,7,0
1130,35,7,0
1131,35,2,0
1132,35,2,0
1133,35,2,0
1134,35,7,0
1135,35,0,0
1136,35,2,0
1137,35,7,0
1138,35,5,0
1139,35,7,0
1140,35,5,0
1141,35,2,0
1142,35,7,0
1143,35,0,0
1144,35,0,0
1145,35,0,0
1146,35,7,0
1147,35,4,0
1148,35,4,0
1149,35,3,0
1150,35,6,0
1151,35,0,0
1152,35,6,0
1153,35,7,0
1154,35,1,0
1155,35,5,1
1156,35,1,1
1157,35,7,1
1158,35,7,0
1159,35,6,0
1160,35,3,1
1161,35,6,0
1162,35,4,0
1163,35,4,0
1164,35,7,0
1165,35,2,0
1166,35,5,0
1167,35,7,0
1168,35,1,0
1169,35,1,0
1170,35,1,0
1171,35,1,0
1172,35,7,0
1173,35,7,0
1174,35,1,0
1175,35,6,0
1176,35,7,0
1177,35,7,0
1178,35,7,0
1179,35,6,0
1180,35,2,0
1181,35,2,0
1182,35,0,0
1183,35,3,1
1184,35,7,0
1185,35,3,0
1186,35,6,0
1187,35,1,0
1188,35,3,0
1189,35,7,0
1190,35,7,0
1191,35,4,0
1192,35,1,0
1193,35,0,0
1194,35,4,0
1195,35,7,0
1196,35,2,0
1197,35,3,0
1198,35,6,1
